scope,player_id,player_name,qualified,last_active_season,is_recently_active,innings,dismissals,not_outs,runs,balls_faced,batting_average,mean_score,median_score,median_lt_mean,p10,p25,p50,p75,p90,skewness,duck_count,duck_rate,duck_rate_of_dismissals,rate_20_naive,rate_20_complete_case,rate_20_km,rate_30_naive,rate_30_complete_case,rate_30_km,rate_50_naive,rate_50_complete_case,rate_50_km,conv_20_to_30,conv_30_to_50
ipl_2018_2026,12b610c2,TM Head,True,2026,True,42,41,1,1351.0,767,32.951219512195124,32.166666666666664,22.5,True,0.10000000000000053,8.75,22.5,47.75,75.1,0.7881822242529406,5,0.11904761904761904,0.12195121951219512,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.4285714285714285,0.23809523809523808,0.23809523809523808,0.238095238095238,0.75,0.5555555555555556
ipl_2018_2026,f1f99156,TH David,True,2026,True,59,35,24,1151.0,650,32.885714285714286,19.508474576271187,16.0,True,1.0,4.5,16.0,31.5,42.400000000000006,0.7512460832957556,4,0.06779661016949153,0.11428571428571428,0.423728813559322,0.5102040816326531,0.5731368466422906,0.2711864406779661,0.35555555555555557,0.44300432590708444,0.03389830508474576,0.05405405405405406,0.18785087281252336,0.7619047619047619,0.25
ipl_2018_2026,7b679de5,Kartik Sharma,True,2026,True,11,9,2,295.0,216,32.77777777777778,26.818181818181817,19.0,True,6.0,16.5,19.0,36.5,54.0,0.8941902733336432,0,0.0,0.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.2,0.2727272727272727,0.8,0.6666666666666666
ipl_2018_2026,372455c4,Q de Kock,True,2026,True,92,85,7,2715.0,2001,31.941176470588236,29.51086956521739,23.0,True,2.0,7.0,23.0,45.25,68.80000000000001,1.3778150012200445,3,0.03260869565217391,0.03529411764705882,0.532608695652174,0.532608695652174,0.5326086956521738,0.34782608695652173,0.34782608695652173,0.3478260869565217,0.22826086956521738,0.23076923076923078,0.23913043478260865,0.6530612244897959,0.6774193548387096
ipl_2018_2026,752f7486,Ishan Kishan,True,2026,True,112,103,9,3281.0,2261,31.854368932038835,29.294642857142858,25.0,True,1.0,9.0,25.0,42.25,69.9,0.9691498209866289,10,0.08928571428571429,0.0970873786407767,0.5625,0.5675675675675675,0.5694444444444445,0.4017857142857143,0.40540540540540543,0.4067460317460318,0.20535714285714285,0.20909090909090908,0.21351113017779683,0.7142857142857143,0.5227272727272727
ipl_2018_2026,a24be938,VR Iyer,True,2026,True,62,53,9,1677.0,1181,31.641509433962263,27.048387096774192,18.0,True,3.200000000000001,7.0,18.0,43.75,56.8,0.9936592130392717,2,0.03225806451612903,0.03773584905660377,0.46774193548387094,0.48333333333333334,0.48447846424883056,0.3870967741935484,0.41379310344827586,0.43436000242998607,0.22580645161290322,0.24561403508771928,0.26745314964438965,0.8888888888888888,0.6086956521739131
ipl_2018_2026,3241e3fd,N Pooran,True,2026,True,101,80,21,2527.0,1540,31.5875,25.019801980198018,19.0,True,1.0,6.0,19.0,40.0,61.0,0.7675835160681704,9,0.0891089108910891,0.1125,0.48514851485148514,0.5212765957446809,0.5360853692621723,0.39603960396039606,0.43478260869565216,0.4582229832680906,0.1485148514851485,0.17857142857142858,0.2312692335296776,0.851063829787234,0.46875
ipl_2018_2026,bcf325d2,Dhruv Jurel,True,2026,True,51,38,13,1195.0,775,31.44736842105263,23.431372549019606,18.0,True,1.0,4.5,18.0,36.5,53.0,0.8045680119619699,5,0.09803921568627451,0.13157894736842105,0.47058823529411764,0.5106382978723404,0.5364583400155412,0.37254901960784315,0.41304347826086957,0.4440005579295293,0.19607843137254902,0.23809523809523808,0.30135784474854926,0.8260869565217391,0.6666666666666666
ipl_2018_2026,a4e37e47,S Dube,True,2026,True,87,68,19,2129.0,1464,31.308823529411764,24.471264367816094,21.0,True,3.0,9.0,21.0,34.5,50.0,1.000284655712382,3,0.034482758620689655,0.04411764705882353,0.5172413793103449,0.5421686746987951,0.551994393801903,0.3103448275862069,0.34177215189873417,0.3704513362844475,0.11494252873563218,0.14084507042253522,0.2109244417209602,0.6585365853658537,0.5263157894736842
ipl_2018_2026,93b4fc78,MK Pandey,True,2026,True,68,58,10,1797.0,1449,30.982758620689655,26.426470588235293,21.5,True,1.7000000000000002,7.5,21.5,38.0,61.0,0.7801016282174577,3,0.04411764705882353,0.05172413793103448,0.5441176470588235,0.5522388059701493,0.555222088835534,0.38235294117647056,0.3880597014925373,0.3901560624249699,0.19117647058823528,0.2,0.22001281715693796,0.7027027027027027,0.5416666666666666
ipl_2018_2026,6a26221c,AK Markram,True,2026,True,66,55,11,1671.0,1233,30.381818181818183,25.318181818181817,21.0,True,1.5,11.25,21.0,41.0,52.5,0.49699123103001297,3,0.045454545454545456,0.05454545454545454,0.5454545454545454,0.5714285714285714,0.5805268178149533,0.3939393939393939,0.41935483870967744,0.43372693285025254,0.15151515151515152,0.17543859649122806,0.22206897535652648,0.7428571428571429,0.47619047619047616
ipl_2018_2026,f89d3b11,Sameer Rizvi,True,2026,True,18,14,4,424.0,293,30.285714285714285,23.555555555555557,14.5,True,0.0,2.25,14.5,39.75,61.60000000000001,1.1041627151046192,3,0.16666666666666666,0.21428571428571427,0.4444444444444444,0.47058823529411764,0.5,0.3333333333333333,0.35294117647058826,0.375,0.16666666666666666,0.1875,0.234375,0.75,0.6
ipl_2018_2026,84d9c311,Ashutosh Sharma,True,2026,True,26,19,7,564.0,334,29.68421052631579,21.692307692307693,18.0,True,2.5,9.5,18.0,31.0,40.0,1.0009461865936753,0,0.0,0.0,0.38461538461538464,0.45454545454545453,0.5174512987012987,0.3076923076923077,0.38095238095238093,0.46570616883116883,0.07692307692307693,0.1,0.13971185064935068,0.8888888888888888,0.2857142857142857
ipl_2018_2026,9418198b,P Simran Singh,True,2026,True,65,63,2,1865.0,1189,29.603174603174605,28.692307692307693,21.0,True,2.4000000000000004,9.0,21.0,43.0,69.0,0.9751559194734883,5,0.07692307692307693,0.07936507936507936,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.38461538461538464,0.38461538461538464,0.3846153846153846,0.23076923076923078,0.23076923076923078,0.23076923076923073,0.7575757575757576,0.6
ipl_2018_2026,f29185a1,Abhishek Sharma,True,2026,True,89,81,8,2379.0,1389,29.37037037037037,26.730337078651687,15.0,True,1.8000000000000007,6.0,15.0,42.0,63.400000000000006,1.6613633294262622,6,0.06741573033707865,0.07407407407407407,0.4606741573033708,0.4823529411764706,0.49078546115324295,0.4157303370786517,0.44047619047619047,0.45397655156674976,0.16853932584269662,0.18072289156626506,0.19487069781084654,0.925,0.4166666666666667
ipl_2018_2026,b5797845,Priyansh Arya,True,2026,True,31,31,0,909.0,471,29.322580645161292,29.322580645161292,22.0,True,1.0,7.0,22.0,45.0,69.0,1.0076994840754268,3,0.0967741935483871,0.0967741935483871,0.5806451612903226,0.5806451612903226,0.5806451612903225,0.3548387096774194,0.3548387096774194,0.3548387096774193,0.22580645161290322,0.22580645161290322,0.22580645161290316,0.6111111111111112,0.6363636363636364
ipl_2018_2026,dbe50b21,HH Pandya,True,2026,True,117,87,30,2549.0,1735,29.298850574712645,21.786324786324787,18.0,True,2.0,8.0,18.0,31.0,40.80000000000001,1.336837782113239,4,0.03418803418803419,0.04597701149425287,0.4700854700854701,0.49107142857142855,0.5046257923830298,0.27350427350427353,0.3137254901960784,0.37019595618516293,0.07692307692307693,0.09782608695652174,0.187418840583907,0.7111111111111111,0.4090909090909091
